,STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault,Insult to modesty,Cruelty by Husband or his Relatives,Importation of Girls
263,JAMMU & KASHMIR,RAMBAN,2013,13,21,0,21,6,9,0
264,JAMMU & KASHMIR,REASI,2013,13,17,0,5,8,14,0
265,JAMMU & KASHMIR,SAMBA,2013,5,8,1,23,7,12,0
266,JAMMU & KASHMIR,SHOPIAN,2013,5,17,0,27,4,2,0
267,JAMMU & KASHMIR,SOPORE,2013,15,34,0,63,3,5,0
268,JAMMU & KASHMIR,SRINAGAR,2013,22,86,0,266,90,72,0
269,JAMMU & KASHMIR,UDHAMPUR,2013,23,13,0,27,11,22,0
270,JAMMU & KASHMIR,ZZ TOTAL,2013,378,949,7,1389,354,428,0
232,JAMMU & KASHMIR,ANANTNAG,2014,19,62,0,123,0,9,0
233,JAMMU & KASHMIR,AWANTIPORA,2014,6,19,0,19,0,1,0
234,JAMMU & KASHMIR,BANDIPORA,2014,4,37,0,53,5,4,0
235,JAMMU & KASHMIR,BARAMULLA,2014,10,54,0,83,18,11,0
236,JAMMU & KASHMIR,BUDGAM,2014,9,46,0,30,6,3,0
237,JAMMU & KASHMIR,CRIME JAMMU,2014,0,0,0,0,0,0,0
238,JAMMU & KASHMIR,CRIME SRINAGAR,2014,1,0,0,0,0,0,0
239,JAMMU & KASHMIR,DODA,2014,23,16,0,60,8,14,0
240,JAMMU & KASHMIR,GANDERBAL,2014,0,20,0,54,0,3,0
241,JAMMU & KASHMIR,HANDWARA,2014,3,24,0,80,0,2,0
242,JAMMU & KASHMIR,JAMMU,2014,68,60,4,81,52,159,0
243,JAMMU & KASHMIR,KARGIL,2014,2,2,0,0,0,0,0
244,JAMMU & KASHMIR,KATHUA,2014,18,33,1,43,15,21,0
245,JAMMU & KASHMIR,KISHTWAR,2014,6,18,0,23,0,9,0
246,JAMMU & KASHMIR,KULGAM,2014,7,39,0,171,13,0,0
247,JAMMU & KASHMIR,KUPWARA,2014,8,42,0,61,12,8,0
248,JAMMU & KASHMIR,LEH,2014,6,1,0,3,0,0,0
249,JAMMU & KASHMIR,POONCH,2014,13,36,0,42,8,25,0
250,JAMMU & KASHMIR,PULWAMA,2014,7,20,0,20,6,1,0
251,JAMMU & KASHMIR,RAILWAYS JAMMU,2014,0,0,0,1,2,0,0
252,JAMMU & KASHMIR,RAILWAYS KASHMIR,2014,0,0,0,2,0,0,0
253,JAMMU & KASHMIR,RAILWAYS KATRA,2014,0,0,0,0,1,0,0
254,JAMMU & KASHMIR,RAJOURI,2014,39,60,0,65,17,71,0
255,JAMMU & KASHMIR,RAMBAN,2014,8,23,0,25,14,12,0
256,JAMMU & KASHMIR,REASI,2014,16,26,0,18,3,16,0
257,JAMMU & KASHMIR,SAMBA,2014,7,12,0,10,0,8,0
258,JAMMU & KASHMIR,SHOPIAN,2014,1,37,0,30,0,2,0
259,JAMMU & KASHMIR,SOPORE,2014,8,40,0,83,0,7,0
260,JAMMU & KASHMIR,SRINAGAR,2014,12,68,0,218,44,63,0
261,JAMMU & KASHMIR,UDHAMPUR,2014,30,18,0,23,13,18,0
262,JAMMU & KASHMIR,TOTAL DISTRICT(S),2014,331,813,5,1421,237,467,0
244,JAMMU & KASHMIR,ANANTNAG,2015,20,77,0,135,0,25,0
245,JAMMU & KASHMIR,AWANTIPORA,2015,6,23,0,28,0,4,0
246,JAMMU & KASHMIR,BANDIPORA,2015,4,33,0,27,13,3,0
247,JAMMU & KASHMIR,BARAMULLA,2015,6,72,0,85,20,12,0
248,JAMMU & KASHMIR,BUDGAM,2015,13,62,1,45,5,8,0
249,JAMMU & KASHMIR,CRIME JAMMU,2015,0,0,0,0,0,1,0
250,JAMMU & KASHMIR,CRIME SRINAGAR,2015,0,0,0,0,0,0,0
251,JAMMU & KASHMIR,DODA,2015,9,27,0,26,5,3,0
252,JAMMU & KASHMIR,GANDERBAL,2015,0,31,0,61,0,6,0
253,JAMMU & KASHMIR,HANDWARA,2015,2,35,0,56,5,3,0
254,JAMMU & KASHMIR,JAMMU,2015,51,202,3,111,33,92,0
255,JAMMU & KASHMIR,KARGIL,2015,1,1,0,1,1,1,0
256,JAMMU & KASHMIR,KATHUA,2015,20,51,0,53,4,17,0
257,JAMMU & KASHMIR,KISHTWAR,2015,12,10,0,10,0,6,0
258,JAMMU & KASHMIR,KULGAM,2015,9,34,0,120,6,6,0
259,JAMMU & KASHMIR,KUPWARA,2015,14,48,0,49,7,10,0
260,JAMMU & KASHMIR,LEH,2015,4,2,0,1,0,0,0
261,JAMMU & KASHMIR,POONCH,2015,14,25,0,31,0,11,0
262,JAMMU & KASHMIR,PULWAMA,2015,5,33,0,28,10,1,0
263,JAMMU & KASHMIR,RAILWAYS JAMMU,2015,0,0,0,1,0,0,0
264,JAMMU & KASHMIR,RAILWAYS KASHMIR,2015,0,0,0,0,0,0,0
265,JAMMU & KASHMIR,RAILWAYS KATRA,2015,0,0,0,0,0,0,0
266,JAMMU & KASHMIR,RAJOURI,2015,34,61,0,63,7,42,0
267,JAMMU & KASHMIR,RAMBAN,2015,11,18,0,24,6,15,0
268,JAMMU & KASHMIR,REASI,2015,15,26,0,20,4,8,0
269,JAMMU & KASHMIR,SAMBA,2015,4,13,2,10,4,9,0
270,JAMMU & KASHMIR,SHOPIAN,2015,8,26,0,45,0,4,0
271,JAMMU & KASHMIR,SOPORE,2015,9,39,0,67,0,6,0
272,JAMMU & KASHMIR,SRINAGAR,2015,12,103,0,223,37,91,0
273,JAMMU & KASHMIR,UDHAMPUR,2015,13,19,0,23,8,16,0
274,JAMMU & KASHMIR,TOTAL DISTRICT(S),2015,296,1071,6,1343,175,400,0
